30.00,10.63,0.00,30.00,-0.13,-0.25,31.00
40.00,12.88,2.25,31.00,2.12,2.25,22.00
40.00,15.38,2.50,30.00,5.12,3.00,16.00
40.00,17.62,2.25,31.00,8.00,2.87,17.00
40.00,19.62,2.00,32.00,10.50,2.50,20.00
40.00,21.12,1.50,34.00,12.75,2.25,22.00
40.00,22.62,1.50,34.00,14.75,2.00,24.00
40.00,23.62,1.00,36.00,16.50,1.75,26.00
40.00,24.12,0.50,38.00,17.87,1.37,29.00
40.00,24.37,0.25,39.00,19.87,2.00,32.00
40.00,24.37,0.00,40.00,21.37,1.50,34.00
40.00,24.12,-0.25,41.00,22.37,1.00,36.00
40.00,23.37,-0.75,43.00,22.87,0.50,38.00
40.00,22.62,-0.75,43.00,22.62,-0.25,41.00
40.00,21.87,-0.75,43.00,22.12,-0.50,42.00
40.00,20.87,-1.00,44.00,21.12,-1.00,44.00
40.00,19.87,-1.00,44.00,19.87,-1.25,45.00
40.00,18.87,-1.00,44.00,18.62,-1.25,45.00
40.00,18.12,-0.75,43.00,17.37,-1.25,45.00
40.00,17.37,-0.75,43.00,16.12,-1.25,45.00
40.00,16.62,-0.75,43.00,14.88,-1.25,45.00
40.00,16.12,-0.50,42.00,13.63,-1.25,45.00
40.00,15.88,-0.25,41.00,12.38,-1.25,45.00
40.00,15.63,-0.25,41.00,11.13,-1.25,45.00
40.00,15.38,-0.25,41.00,10.38,-0.75,43.00
40.00,15.38,0.00,40.00,9.63,-0.75,43.00
40.00,15.63,0.25,39.00,9.13,-0.50,42.00
40.00,15.88,0.25,39.00,8.88,-0.25,41.00
40.00,16.12,0.25,39.00,8.63,-0.25,41.00
40.00,16.37,0.25,39.00,8.63,0.00,40.00
40.00,16.62,0.25,39.00,8.88,0.25,39.00
40.00,16.87,0.25,39.00,9.38,0.50,38.00
40.00,17.12,0.25,39.00,9.88,0.50,38.00
40.00,17.62,0.50,38.00,10.38,0.50,38.00
40.00,17.87,0.25,39.00,10.88,0.50,38.00
40.00,17.87,0.00,40.00,11.63,0.75,37.00
40.00,18.12,0.25,39.00,12.13,0.50,38.00
40.00,18.37,0.25,39.00,12.63,0.50,38.00
40.00,18.37,0.00,40.00,13.13,0.50,38.00
40.00,18.37,0.00,40.00,13.38,0.25,39.00
40.00,18.37,0.00,40.00,13.63,0.25,39.00
40.00,18.37,0.00,40.00,13.88,0.25,39.00
40.00,18.12,-0.25,41.00,14.13,0.25,39.00
40.00,18.12,0.00,40.00,14.13,0.00,40.00
40.00,18.12,0.00,40.00,14.13,0.00,40.00
40.00,17.87,-0.25,41.00,14.13,0.00,40.00
40.00,17.87,0.00,40.00,13.88,-0.25,41.00
40.00,17.62,-0.25,41.00,13.88,0.00,40.00
40.00,17.62,0.00,40.00,13.63,-0.25,41.00
40.00,17.62,0.00,40.00,13.38,-0.25,41.00
40.00,17.37,-0.25,41.00,13.13,-0.25,41.00
50.00,19.87,2.50,40.00,15.63,2.50,40.00
50.00,22.37,2.50,40.00,17.87,2.25,41.00
50.00,24.37,2.00,42.00,19.87,2.00,42.00
50.00,26.37,2.00,42.00,21.62,1.75,43.00
50.00,28.12,1.75,43.00,23.37,1.75,43.00
50.00,29.62,1.50,44.00,24.62,1.25,45.00
50.00,30.87,1.25,45.00,25.87,1.25,45.00
50.00,31.87,1.00,46.00,26.62,0.75,47.00
50.00,32.38,0.50,48.00,27.12,0.50,48.00
50.00,32.63,0.25,49.00,27.37,0.25,49.00
50.00,32.63,0.00,50.00,27.12,-0.25,51.00
50.00,32.38,-0.25,51.00,26.87,-0.25,51.00
50.00,31.87,-0.50,52.00,26.12,-0.75,53.00
50.00,31.37,-0.50,52.00,25.62,-0.50,52.00
50.00,30.62,-0.75,53.00,24.62,-1.00,54.00
50.00,29.87,-0.75,53.00,23.87,-0.75,53.00
50.00,29.37,-0.50,52.00,22.87,-1.00,54.00
50.00,28.62,-0.75,53.00,22.12,-0.75,53.00
50.00,27.87,-0.75,53.00,21.37,-0.75,53.00
50.00,27.37,-0.50,52.00,20.62,-0.75,53.00
50.00,26.87,-0.50,52.00,20.12,-0.50,52.00
50.00,26.37,-0.50,52.00,19.62,-0.50,52.00
50.00,26.12,-0.25,51.00,19.37,-0.25,51.00
50.00,25.87,-0.25,51.00,19.12,-0.25,51.00
50.00,25.87,0.00,50.00,19.12,0.00,50.00
50.00,25.62,-0.25,51.00,19.12,0.00,50.00
50.00,25.87,0.25,49.00,19.12,0.00,50.00
50.00,25.87,0.00,50.00,19.37,0.25,49.00
50.00,25.87,0.00,50.00,19.62,0.25,49.00
50.00,26.12,0.25,49.00,19.87,0.25,49.00
50.00,26.37,0.25,49.00,20.37,0.50,48.00
50.00,26.37,0.00,50.00,20.62,0.25,49.00
50.00,26.62,0.25,49.00,21.12,0.50,48.00
50.00,26.87,0.25,49.00,21.37,0.25,49.00
50.00,27.12,0.25,49.00,21.62,0.25,49.00
50.00,27.37,0.25,49.00,21.87,0.25,49.00
50.00,27.37,0.00,50.00,22.12,0.25,49.00
50.00,27.62,0.25,49.00,22.12,0.00,50.00
50.00,27.87,0.25,49.00,22.37,0.25,49.00
50.00,27.87,0.00,50.00,22.37,0.00,50.00
50.00,27.87,0.00,50.00,22.37,0.00,50.00
50.00,28.12,0.25,49.00,22.12,-0.25,51.00
50.00,28.12,0.00,50.00,22.12,0.00,50.00
50.00,28.12,0.00,50.00,22.12,0.00,50.00
50.00,27.87,-0.25,51.00,21.87,-0.25,51.00
50.00,27.87,0.00,50.00,21.87,0.00,50.00
50.00,27.87,0.00,50.00,21.62,-0.25,51.00
50.00,27.62,-0.25,51.00,21.62,0.00,50.00
50.00,27.37,-0.25,51.00,21.37,-0.25,51.00
50.00,27.37,0.00,50.00,21.37,0.00,50.00
60.00,29.62,2.25,51.00,23.87,2.50,50.00
60.00,32.13,2.50,50.00,26.12,2.25,51.00
60.00,34.38,2.25,51.00,28.37,2.25,51.00
60.00,36.13,1.75,53.00,30.37,2.00,52.00
60.00,37.88,1.75,53.00,32.13,1.75,53.00
60.00,39.38,1.50,54.00,33.38,1.25,55.00
60.00,40.38,1.00,56.00,34.63,1.25,55.00
60.00,40.88,0.50,58.00,35.38,0.75,57.00
60.00,41.38,0.50,58.00,35.63,0.25,59.00
60.00,41.38,0.00,60.00,35.88,0.25,59.00
60.00,41.13,-0.25,61.00,35.63,-0.25,61.00
60.00,40.88,-0.25,61.00,35.13,-0.50,62.00
60.00,40.13,-0.75,63.00,34.63,-0.50,62.00
60.00,39.63,-0.50,62.00,33.88,-0.75,63.00
60.00,38.88,-0.75,63.00,33.13,-0.75,63.00
60.00,38.38,-0.50,62.00,32.38,-0.75,63.00
60.00,37.63,-0.75,63.00,31.62,-0.75,63.00
60.00,37.13,-0.50,62.00,30.87,-0.75,63.00
60.00,36.38,-0.75,63.00,30.37,-0.50,62.00
60.00,36.13,-0.25,61.00,29.62,-0.75,63.00
60.00,35.63,-0.50,62.00,29.12,-0.50,62.00
60.00,35.38,-0.25,61.00,28.87,-0.25,61.00
60.00,35.13,-0.25,61.00,28.62,-0.25,61.00
60.00,35.13,0.00,60.00,28.37,-0.25,61.00
60.00,35.13,0.00,60.00,28.12,-0.25,61.00
60.00,35.13,0.00,60.00,28.37,0.25,59.00
60.00,35.13,0.00,60.00,28.37,0.00,60.00
60.00,35.38,0.25,59.00,28.62,0.25,59.00
60.00,35.38,0.00,60.00,28.87,0.25,59.00
60.00,35.63,0.25,59.00,29.12,0.25,59.00
60.00,35.63,0.00,60.00,29.37,0.25,59.00
60.00,35.63,0.00,60.00,29.62,0.25,59.00
60.00,35.88,0.25,59.00,29.87,0.25,59.00
60.00,35.88,0.00,60.00,30.12,0.25,59.00
60.00,36.13,0.25,59.00,30.37,0.25,59.00
60.00,36.13,0.00,60.00,30.37,0.00,60.00
60.00,36.13,0.00,60.00,30.62,0.25,59.00
60.00,36.13,0.00,60.00,30.62,0.00,60.00
60.00,36.38,0.25,59.00,30.62,0.00,60.00
60.00,36.38,0.00,60.00,30.62,0.00,60.00
60.00,36.38,0.00,60.00,30.62,0.00,60.00
60.00,36.13,-0.25,61.00,30.62,0.00,60.00
60.00,36.13,0.00,60.00,30.62,0.00,60.00
60.00,36.13,0.00,60.00,30.62,0.00,60.00
60.00,36.13,0.00,60.00,30.62,0.00,60.00
60.00,36.13,0.00,60.00,30.37,-0.25,61.00
60.00,36.13,0.00,60.00,30.37,0.00,60.00
60.00,36.13,0.00,60.00,30.37,0.00,60.00
60.00,36.13,0.00,60.00,30.37,0.00,60.00
60.00,36.13,0.00,60.00,30.37,0.00,60.00
70.00,38.63,2.50,60.00,32.63,2.25,61.00
70.00,40.88,2.25,61.00,35.13,2.50,60.00
70.00,43.13,2.25,61.00,37.38,2.25,61.00
70.00,45.13,2.00,62.00,39.38,2.00,62.00
70.00,46.88,1.75,63.00,41.13,1.75,63.00
70.00,48.38,1.50,64.00,42.38,1.25,65.00
70.00,49.38,1.00,66.00,43.38,1.00,66.00
70.00,50.13,0.75,67.00,44.13,0.75,67.00
70.00,50.63,0.50,68.00,44.63,0.50,68.00
70.00,51.13,0.50,68.00,45.13,0.50,68.00
70.00,51.13,0.00,70.00,45.13,0.00,70.00
70.00,51.13,0.00,70.00,44.88,-0.25,71.00
70.00,50.88,-0.25,71.00,44.63,-0.25,71.00
70.00,50.38,-0.50,72.00,44.38,-0.25,71.00
70.00,49.88,-0.50,72.00,43.63,-0.75,73.00
70.00,49.38,-0.50,72.00,43.13,-0.50,72.00
70.00,48.88,-0.50,72.00,42.38,-0.75,73.00
70.00,48.38,-0.50,72.00,41.88,-0.50,72.00
70.00,47.88,-0.50,72.00,41.38,-0.50,72.00
70.00,47.13,-0.75,73.00,40.63,-0.75,73.00
70.00,46.88,-0.25,71.00,40.38,-0.25,71.00
70.00,46.38,-0.50,72.00,39.88,-0.50,72.00
70.00,46.13,-0.25,71.00,39.63,-0.25,71.00
70.00,45.88,-0.25,71.00,39.38,-0.25,71.00
70.00,45.63,-0.25,71.00,39.13,-0.25,71.00
70.00,45.38,-0.25,71.00,39.13,0.00,70.00
70.00,45.38,0.00,70.00,39.13,0.00,70.00
70.00,45.38,0.00,70.00,39.13,0.00,70.00
70.00,45.38,0.00,70.00,39.13,0.00,70.00
70.00,45.38,0.00,70.00,39.38,0.25,69.00
70.00,45.63,0.25,69.00,39.63,0.25,69.00
70.00,45.63,0.00,70.00,39.63,0.00,70.00
70.00,45.88,0.25,69.00,39.88,0.25,69.00
70.00,45.88,0.00,70.00,39.88,0.00,70.00
70.00,46.13,0.25,69.00,40.13,0.25,69.00
70.00,46.13,0.00,70.00,40.38,0.25,69.00
70.00,46.13,0.00,70.00,40.38,0.00,70.00
70.00,46.38,0.25,69.00,40.63,0.25,69.00
70.00,46.38,0.00,70.00,40.63,0.00,70.00
70.00,46.38,0.00,70.00,40.63,0.00,70.00
70.00,46.38,0.00,70.00,40.88,0.25,69.00
70.00,46.38,0.00,70.00,40.88,0.00,70.00
70.00,46.38,0.00,70.00,40.88,0.00,70.00
70.00,46.63,0.25,69.00,40.88,0.00,70.00
70.00,46.63,0.00,70.00,40.88,0.00,70.00
70.00,46.38,-0.25,71.00,40.63,-0.25,71.00
70.00,46.38,0.00,70.00,40.63,0.00,70.00
70.00,46.38,0.00,70.00,40.63,0.00,70.00
70.00,46.63,0.25,69.00,40.63,0.00,70.00
70.00,46.63,0.00,70.00,40.63,0.00,70.00
80.00,49.13,2.50,70.00,43.13,2.50,70.00
80.00,51.38,2.25,71.00,45.38,2.25,71.00
80.00,53.88,2.50,70.00,47.88,2.50,70.00
80.00,55.88,2.00,72.00,49.88,2.00,72.00
80.00,57.38,1.50,74.00,51.38,1.50,74.00
80.00,58.88,1.50,74.00,52.88,1.50,74.00
80.00,59.63,0.75,77.00,53.88,1.00,76.00
80.00,60.38,0.75,77.00,54.63,0.75,77.00
80.00,60.88,0.50,78.00,55.13,0.50,78.00
80.00,60.88,0.00,80.00,55.13,0.00,80.00
80.00,60.63,-0.25,81.00,55.13,0.00,80.00
80.00,60.38,-0.25,81.00,54.63,-0.50,82.00
80.00,60.13,-0.25,81.00,54.13,-0.50,82.00
80.00,59.63,-0.50,82.00,53.63,-0.50,82.00
80.00,59.13,-0.50,82.00,52.88,-0.75,83.00
80.00,58.38,-0.75,83.00,52.38,-0.50,82.00
80.00,57.88,-0.50,82.00,51.63,-0.75,83.00
80.00,57.38,-0.50,82.00,50.88,-0.75,83.00
80.00,56.88,-0.50,82.00,50.38,-0.50,82.00
80.00,56.38,-0.50,82.00,49.88,-0.50,82.00
80.00,55.88,-0.50,82.00,49.63,-0.25,81.00
80.00,55.63,-0.25,81.00,49.13,-0.50,82.00
80.00,55.38,-0.25,81.00,48.88,-0.25,81.00
80.00,55.38,0.00,80.00,48.88,0.00,80.00
80.00,55.38,0.00,80.00,48.63,-0.25,81.00
80.00,55.38,0.00,80.00,48.63,0.00,80.00
80.00,55.38,0.00,80.00,48.88,0.25,79.00
80.00,55.63,0.25,79.00,48.88,0.00,80.00
80.00,55.63,0.00,80.00,49.13,0.25,79.00
80.00,55.88,0.25,79.00,49.13,0.00,80.00
80.00,56.13,0.25,79.00,49.38,0.25,79.00
80.00,56.13,0.00,80.00,49.38,0.00,80.00
80.00,56.38,0.25,79.00,49.63,0.25,79.00
80.00,56.38,0.00,80.00,49.63,0.00,80.00
80.00,56.63,0.25,79.00,49.88,0.25,79.00
80.00,56.63,0.00,80.00,49.88,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.25,79.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,50.13,0.00,80.00
80.00,56.63,0.00,80.00,49.88,-0.25,81.00
80.00,56.38,-0.25,81.00,49.88,0.00,80.00
80.00,56.38,0.00,80.00,49.88,0.00,80.00
80.00,56.38,0.00,80.00,49.88,0.00,80.00
80.00,56.13,-0.25,81.00,49.88,0.00,80.00
90.00,58.63,2.50,80.00,52.38,2.50,80.00
90.00,61.13,2.50,80.00,54.63,2.25,81.00
90.00,63.38,2.25,81.00,56.88,2.25,81.00
90.00,65.37,2.00,82.00,58.88,2.00,82.00
90.00,67.12,1.75,83.00,60.63,1.75,83.00
90.00,68.87,1.75,83.00,62.13,1.50,84.00
90.00,70.12,1.25,85.00,63.13,1.00,86.00
